FILEID,STUSAB,CHARITER,CIFSN,LOGRECNO,PCT012H001,PCT012H002,PCT012H003,PCT012H004,PCT012H005,PCT012H006,PCT012H007,PCT012H008,PCT012H009,PCT012H010,PCT012H011,PCT012H012,PCT012H013,PCT012H014,PCT012H015,PCT012H016,PCT012H017,PCT012H018,PCT012H019,PCT012H020,PCT012H021,PCT012H022,PCT012H023,PCT012H024,PCT012H025,PCT012H026,PCT012H027,PCT012H028,PCT012H029,PCT012H030,PCT012H031,PCT012H032,PCT012H033,PCT012H034,PCT012H035,PCT012H036,PCT012H037,PCT012H038,PCT012H039,PCT012H040,PCT012H041,PCT012H042,PCT012H043,PCT012H044,PCT012H045,PCT012H046,PCT012H047,PCT012H048,PCT012H049,PCT012H050,PCT012H051,PCT012H052,PCT012H053,PCT012H054,PCT012H055,PCT012H056,PCT012H057,PCT012H058,PCT012H059,PCT012H060,PCT012H061,PCT012H062,PCT012H063,PCT012H064,PCT012H065,PCT012H066,PCT012H067,PCT012H068,PCT012H069,PCT012H070,PCT012H071,PCT012H072,PCT012H073,PCT012H074,PCT012H075,PCT012H076,PCT012H077,PCT012H078,PCT012H079,PCT012H080,PCT012H081,PCT012H082,PCT012H083,PCT012H084,PCT012H085,PCT012H086,PCT012H087,PCT012H088,PCT012H089,PCT012H090,PCT012H091,PCT012H092,PCT012H093,PCT012H094,PCT012H095,PCT012H096,PCT012H097,PCT012H098,PCT012H099,PCT012H100,PCT012H101,PCT012H102,PCT012H103,PCT012H104,PCT012H105,PCT012H106,PCT012H107,PCT012H108,PCT012H109,PCT012H110,PCT012H111,PCT012H112,PCT012H113,PCT012H114,PCT012H115,PCT012H116,PCT012H117,PCT012H118,PCT012H119,PCT012H120,PCT012H121,PCT012H122,PCT012H123,PCT012H124,PCT012H125,PCT012H126,PCT012H127,PCT012H128,PCT012H129,PCT012H130,PCT012H131,PCT012H132,PCT012H133,PCT012H134,PCT012H135,PCT012H136,PCT012H137,PCT012H138,PCT012H139,PCT012H140,PCT012H141,PCT012H142,PCT012H143,PCT012H144,PCT012H145,PCT012H146,PCT012H147,PCT012H148,PCT012H149,PCT012H150,PCT012H151,PCT012H152,PCT012H153,PCT012H154,PCT012H155,PCT012H156,PCT012H157,PCT012H158,PCT012H159,PCT012H160,PCT012H161,PCT012H162,PCT012H163,PCT012H164,PCT012H165,PCT012H166,PCT012H167,PCT012H168,PCT012H169,PCT012H170,PCT012H171,PCT012H172,PCT012H173,PCT012H174,PCT012H175,PCT012H176,PCT012H177,PCT012H178,PCT012H179,PCT012H180,PCT012H181,PCT012H182,PCT012H183,PCT012H184,PCT012H185,PCT012H186,PCT012H187,PCT012H188,PCT012H189,PCT012H190,PCT012H191,PCT012H192,PCT012H193,PCT012H194,PCT012H195,PCT012H196,PCT012H197,PCT012H198,PCT012H199,PCT012H200,PCT012H201,PCT012H202,PCT012H203,PCT012H204,PCT012H205,PCT012H206,PCT012H207,PCT012H208,PCT012H209
uSF1,TX,000,36,628592,1345,759,27,12,15,17,16,7,12,15,22,7,9,9,10,6,7,9,14,13,16,15,16,17,18,18,14,21,12,24,26,14,21,10,24,15,30,20,22,18,10,16,16,8,15,14,7,5,7,4,4,6,4,9,2,6,2,4,1,3,1,2,0,2,0,3,1,1,3,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,586,25,23,14,11,15,10,12,10,4,12,11,10,4,19,10,14,13,15,10,15,10,16,18,12,7,12,10,13,16,13,18,9,11,13,13,13,4,7,6,14,10,6,7,4,4,5,4,7,2,1,4,3,3,5,4,0,0,3,1,0,3,0,4,0,1,1,0,1,1,1,1,0,1,2,1,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
uSF1,TX,000,36,628597,734,363,10,9,8,6,4,9,4,8,1,1,8,4,5,4,2,1,4,1,2,3,5,5,10,9,15,14,16,10,18,18,19,11,12,8,14,7,7,8,7,1,6,3,3,3,4,1,3,5,3,2,1,2,2,2,2,4,1,0,0,2,1,1,0,1,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,371,8,12,3,8,10,5,4,3,3,1,4,2,1,0,2,2,6,4,4,8,5,17,9,10,18,22,8,6,14,21,13,9,13,12,10,4,3,3,6,6,10,2,1,1,5,3,6,1,6,3,6,2,5,2,3,1,1,2,1,1,1,0,2,1,1,0,0,1,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
uSF1,TX,000,36,628601,503,256,4,9,3,5,3,6,7,5,2,4,3,8,7,5,4,3,4,6,3,3,5,3,2,7,8,12,5,3,7,3,7,5,7,3,1,7,4,3,4,5,3,4,6,4,4,2,2,2,0,0,1,4,5,1,4,1,3,2,2,1,0,1,0,1,0,0,0,2,1,2,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,247,4,6,8,7,5,5,2,8,6,6,5,4,5,5,4,2,3,5,4,3,4,4,5,6,5,4,2,3,4,4,3,3,2,8,4,5,6,4,7,3,2,3,2,2,4,3,4,1,1,0,8,1,9,2,2,2,1,2,2,1,1,1,0,1,0,2,0,0,0,1,1,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
uSF1,TX,000,36,628605,445,236,9,5,3,8,5,12,2,2,1,6,4,1,3,6,3,5,4,4,5,5,10,7,6,3,12,4,2,6,5,4,6,5,7,3,7,1,6,4,6,5,2,6,4,1,2,2,1,2,3,0,3,1,1,0,0,1,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,209,11,3,4,6,4,3,4,4,6,5,6,6,3,3,1,4,5,7,5,1,3,4,7,6,4,5,6,4,2,4,3,4,3,2,6,5,8,4,1,0,5,5,2,2,1,1,1,0,2,1,1,1,0,3,1,0,0,0,3,0,2,0,1,0,0,0,0,1,0,0,0,1,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
uSF1,TX,000,36,628610,225,106,2,2,2,2,2,5,3,1,1,2,3,0,2,4,2,1,4,0,3,1,1,0,1,0,4,2,2,1,0,2,1,2,1,0,0,1,2,2,3,2,5,4,5,2,2,1,1,4,2,1,0,0,2,0,1,1,1,0,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,119,2,1,2,1,4,1,2,1,1,3,4,4,3,1,0,3,0,2,0,0,3,0,2,0,1,2,1,0,1,0,0,0,5,5,2,2,4,5,2,2,5,4,5,2,1,2,3,4,1,2,1,0,2,0,2,1,1,1,2,1,1,1,2,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
uSF1,TX,000,36,628615,210,106,2,2,3,3,5,2,0,1,1,0,4,3,2,3,0,5,0,3,2,0,2,1,0,1,2,1,0,2,2,1,1,1,1,3,1,6,2,3,4,2,1,1,2,0,1,1,3,1,1,0,1,2,4,0,1,1,2,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,104,1,1,1,1,0,1,1,3,5,2,3,1,4,1,2,0,5,2,0,0,2,0,2,0,1,3,2,1,0,1,0,0,1,2,4,3,2,4,1,2,1,4,0,1,4,4,1,4,1,3,2,3,0,0,1,0,2,0,0,3,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
uSF1,TX,000,36,628620,163,88,4,1,3,1,2,2,1,2,3,0,3,3,2,2,1,3,3,0,0,0,3,1,0,1,0,0,0,1,2,0,0,2,0,1,0,1,1,1,2,1,1,2,1,1,4,1,0,1,3,1,4,2,1,2,2,0,0,1,2,1,0,0,2,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75,1,1,0,1,2,0,3,0,1,1,2,0,1,0,2,0,0,1,4,0,1,0,2,1,1,1,0,1,0,1,1,4,0,0,3,1,1,3,1,1,2,1,1,3,2,0,3,1,1,1,3,1,0,1,4,2,0,1,1,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
uSF1,TX,000,36,628625,506,287,5,5,10,9,2,6,7,5,5,4,4,1,3,3,5,6,6,3,6,7,5,6,7,5,8,5,9,3,4,5,8,8,6,6,10,7,6,7,5,5,4,11,5,1,2,6,1,2,0,0,3,2,2,3,1,1,4,0,1,0,3,0,1,0,0,0,2,0,0,0,0,1,0,0,0,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,219,10,4,12,4,9,2,8,4,4,7,5,3,4,5,4,1,2,4,2,3,1,3,7,3,4,4,4,6,3,4,8,2,3,4,7,3,9,3,5,4,3,3,4,2,3,2,1,2,0,0,0,3,2,2,2,0,0,0,0,2,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
uSF1,TX,000,36,628631,475,224,5,6,8,4,3,3,5,5,2,1,2,3,5,5,3,3,5,5,6,3,2,0,6,3,6,7,5,5,7,5,1,7,2,3,4,3,4,4,7,4,5,2,2,4,4,2,1,2,1,2,2,2,2,1,5,1,0,1,1,4,3,3,1,0,0,0,0,1,0,1,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,251,5,3,9,4,3,0,1,8,2,4,4,6,1,6,1,4,7,3,7,10,7,9,5,3,5,8,4,3,4,9,5,3,2,4,7,4,3,2,3,3,1,5,4,3,2,1,6,2,4,5,4,2,1,1,0,2,2,3,0,3,4,4,2,1,0,0,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
uSF1,TX,000,36,628636,788,420,17,11,14,9,5,9,10,5,6,6,6,7,2,5,7,3,9,9,10,5,13,11,10,12,16,8,8,11,18,8,10,11,10,11,12,8,11,9,8,5,7,7,4,1,3,2,8,0,2,4,5,0,0,2,1,0,1,2,0,1,1,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,368,13,8,16,8,3,13,10,7,6,4,8,7,4,6,5,2,3,4,4,15,8,9,15,10,10,8,9,4,13,8,9,8,5,6,8,6,10,6,4,6,1,5,5,3,6,1,5,5,2,5,1,3,2,0,0,0,2,1,1,1,0,1,1,2,1,2,0,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
uSF1,TX,000,36,628641,1738,1101,20,23,23,14,16,9,16,11,15,12,9,10,7,13,13,12,15,23,28,52,34,39,47,30,54,47,43,50,33,33,31,14,30,21,29,16,19,19,14,15,11,14,16,7,11,12,5,8,12,9,2,4,4,4,0,5,1,2,1,2,0,1,1,1,2,1,1,1,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,637,24,17,17,11,15,13,11,5,8,15,13,2,11,8,7,6,10,13,20,16,13,11,19,18,14,26,18,17,11,15,14,11,17,8,10,8,14,11,17,14,8,7,8,10,6,10,9,2,3,7,8,2,2,5,0,2,1,1,1,1,0,4,0,2,0,0,3,0,1,2,1,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
uSF1,TX,000,36,628646,362,179,2,4,4,6,2,3,4,3,4,4,3,4,3,6,8,6,6,9,3,1,3,3,0,0,3,1,0,2,1,1,3,1,1,0,1,4,2,3,7,2,3,7,5,3,4,3,4,2,4,1,3,2,1,3,2,2,3,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,183,5,5,1,2,3,0,0,1,6,5,2,6,6,2,8,3,1,3,1,2,4,2,1,3,2,0,1,3,0,4,3,1,0,1,1,0,6,3,9,6,5,4,9,9,5,6,6,3,1,4,3,1,2,2,1,2,0,1,1,0,0,1,0,1,0,0,1,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
uSF1,TX,000,36,628651,197,83,0,2,2,2,0,1,1,4,3,1,0,2,0,1,4,5,3,0,4,0,1,1,0,0,1,0,0,0,2,1,1,0,0,0,0,1,2,1,1,1,2,2,2,1,2,0,3,1,2,0,1,2,3,2,1,2,2,1,0,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,114,0,0,3,1,3,2,2,5,3,2,4,4,3,3,3,4,3,2,1,0,1,0,2,0,1,0,0,0,1,0,1,0,1,1,1,4,0,4,1,1,4,3,2,2,3,1,4,1,4,4,1,0,2,4,3,1,2,1,1,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
uSF1,TX,000,36,628656,202,94,1,1,3,1,1,0,2,1,2,1,1,2,1,5,1,2,2,3,2,5,2,1,0,1,0,0,0,0,0,1,0,0,1,2,2,0,2,2,3,3,2,1,0,2,6,2,2,1,2,4,1,1,2,2,0,0,1,1,1,0,1,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,108,2,0,3,0,2,2,2,1,3,4,2,2,0,3,2,2,5,1,5,2,3,1,2,2,1,1,0,1,0,1,2,2,1,0,1,1,0,2,2,5,2,2,2,1,3,4,4,2,1,0,2,2,0,4,1,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
uSF1,TX,000,36,628660,295,148,3,3,3,1,1,2,4,1,3,1,3,1,6,2,1,6,2,4,2,0,2,3,2,2,2,3,2,2,4,3,4,3,3,5,3,3,1,1,4,3,2,2,5,1,3,5,2,0,1,4,1,0,0,4,2,2,1,1,0,1,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,147,2,3,3,4,3,2,2,1,5,4,3,2,3,5,2,3,2,2,0,4,1,0,2,2,3,4,0,0,2,7,1,0,1,7,1,0,5,2,1,2,3,1,4,2,2,5,3,1,2,1,1,3,3,5,2,2,1,0,0,0,0,1,0,0,3,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
uSF1,TX,000,36,628664,112,47,1,1,1,0,0,0,0,0,1,1,0,1,1,1,1,1,1,1,1,0,1,0,0,0,4,0,1,0,1,0,0,1,0,0,1,0,0,1,2,0,1,3,3,1,2,1,1,0,1,2,1,1,0,2,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65,0,0,1,0,1,2,0,1,3,1,2,4,1,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,1,1,1,0,1,0,0,2,3,1,3,2,2,2,2,2,1,0,2,1,0,0,2,0,3,0,1,2,1,0,0,1,0,1,2,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
uSF1,TX,000,36,628668,176,80,0,0,4,2,1,0,1,1,2,1,3,3,2,3,2,2,1,2,3,1,0,0,2,0,2,0,3,0,3,3,1,1,0,1,0,4,1,2,0,1,2,3,1,1,1,0,1,2,1,0,0,2,1,2,0,1,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96,2,0,1,1,2,3,3,1,3,1,1,3,3,1,1,3,2,1,0,0,2,0,3,0,0,1,2,1,4,0,0,3,1,1,0,5,4,1,1,0,2,2,1,2,3,2,4,0,2,2,1,0,4,1,1,0,1,1,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
uSF1,TX,000,36,628671,428,211,6,2,1,6,1,2,2,1,5,2,4,4,4,3,2,4,3,2,5,5,3,6,6,6,6,5,5,4,2,3,3,2,5,2,7,7,3,6,6,2,1,1,5,3,4,8,4,4,2,6,2,4,0,0,5,0,1,0,0,1,0,0,0,1,0,1,0,2,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,217,4,2,3,2,3,4,3,2,1,5,3,3,2,0,6,3,3,5,4,5,4,2,4,8,4,5,5,5,6,9,3,4,4,5,5,4,7,5,3,4,8,4,3,4,3,5,0,5,2,0,1,4,3,1,1,1,1,1,1,0,1,0,0,0,2,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
uSF1,TX,000,36,628675,480,254,7,8,6,2,3,1,1,1,2,3,1,2,3,0,3,1,5,3,8,4,9,7,10,9,13,8,13,17,9,8,7,3,4,5,7,4,3,10,2,7,6,1,5,2,2,2,0,0,1,0,3,2,0,1,0,3,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,226,9,2,3,3,2,2,2,4,1,2,2,2,2,0,0,1,4,3,3,17,7,11,6,10,15,14,11,7,7,8,10,6,2,2,3,1,3,3,4,3,2,2,1,1,0,1,1,1,4,1,1,1,2,1,0,0,1,1,0,1,2,0,0,0,0,0,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
uSF1,TX,000,36,628679,227,111,2,3,0,1,3,1,2,1,0,2,1,0,0,1,0,3,2,0,5,3,4,4,8,2,1,0,2,4,7,4,4,2,3,2,1,3,3,1,1,4,3,1,2,1,1,0,1,2,0,1,2,1,0,0,1,0,0,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,116,1,3,4,3,2,1,0,1,3,4,1,1,0,2,2,0,1,1,3,3,3,1,3,4,2,2,1,2,1,3,3,5,3,4,0,1,0,2,2,3,2,1,3,2,0,2,3,0,1,1,4,0,3,0,1,1,0,1,1,0,0,1,0,0,2,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
uSF1,TX,000,36,628683,278,121,2,2,2,4,2,1,3,2,2,3,3,3,3,2,1,3,1,2,3,5,5,1,1,3,2,2,5,6,3,2,1,3,2,4,1,1,0,5,0,0,0,0,2,2,1,3,2,2,0,2,3,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,157,3,3,4,3,1,4,2,2,2,3,2,2,2,6,3,6,0,0,5,7,3,3,1,6,4,4,2,2,1,6,0,5,5,2,2,4,1,1,3,5,1,4,4,3,1,3,1,4,0,0,1,2,1,1,0,0,1,1,0,0,1,1,1,0,0,0,1,0,0,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
uSF1,TX,000,36,628687,738,428,6,8,10,6,4,5,4,3,7,4,2,4,6,5,5,8,3,5,8,11,16,11,18,17,14,15,7,14,17,22,11,4,9,11,3,11,15,7,12,6,8,8,10,4,1,1,4,5,2,3,5,3,0,0,2,2,3,1,0,5,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,310,9,8,5,6,8,12,11,9,4,4,5,7,4,7,4,5,3,6,5,4,6,10,5,7,6,9,2,5,10,10,4,5,3,6,9,7,5,6,7,4,6,5,2,1,4,2,4,6,2,0,3,0,3,6,1,1,2,1,0,2,0,0,0,1,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
uSF1,TX,000,36,628691,1062,586,14,13,11,15,7,17,11,12,11,9,7,17,8,13,7,18,11,14,16,16,19,13,14,13,12,12,16,12,13,18,16,17,9,6,5,10,11,15,8,10,9,4,8,5,5,6,9,4,8,3,1,0,0,2,2,2,3,2,1,0,1,1,2,1,0,1,1,2,1,2,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,476,12,17,14,14,18,7,9,9,16,10,6,9,12,12,5,7,7,11,3,5,10,4,4,17,13,12,6,9,18,7,7,9,3,6,17,9,13,10,4,7,7,3,5,10,6,2,8,3,2,4,3,1,7,1,0,2,2,2,1,0,2,1,0,1,2,1,1,1,3,2,0,0,0,0,0,2,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
uSF1,TX,000,36,628696,257,114,2,1,1,1,1,2,4,2,3,5,4,4,2,6,2,3,4,4,0,2,1,0,1,0,1,1,0,1,0,0,2,2,1,3,1,5,0,0,0,8,6,1,6,3,2,1,2,1,1,0,2,1,0,1,0,2,2,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,143,0,4,1,0,5,0,2,6,1,4,5,3,8,7,5,4,4,0,5,2,1,0,0,0,0,1,2,0,1,1,2,1,1,6,3,2,2,0,4,3,4,4,3,5,2,2,3,2,1,2,4,1,0,3,1,1,0,0,0,0,0,0,1,0,0,2,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
uSF1,TX,000,36,628700,197,92,2,4,1,1,0,6,3,3,2,1,4,1,3,2,4,1,3,0,1,3,1,1,0,0,0,0,0,0,1,1,0,1,1,2,1,2,2,3,3,2,2,1,3,4,0,0,1,0,3,1,2,4,3,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,105,6,2,2,2,7,5,3,2,4,1,1,0,3,4,2,1,0,1,0,3,2,1,0,1,1,0,0,0,0,1,3,3,2,1,2,2,2,2,6,2,2,4,1,0,1,2,7,1,1,1,2,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
uSF1,TX,000,36,628703,733,386,10,6,8,4,5,7,4,7,3,4,5,5,4,3,2,4,9,7,6,8,10,9,12,11,12,8,18,9,13,14,11,7,11,12,7,8,8,10,7,6,4,7,9,2,2,4,7,4,5,2,2,2,2,4,1,1,1,1,0,0,3,1,1,0,3,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,347,8,10,13,9,11,6,3,4,6,4,7,6,2,5,5,7,3,8,1,3,11,4,9,8,6,5,12,12,10,13,8,10,4,7,8,10,6,4,5,2,6,6,5,6,7,5,2,4,6,3,2,3,2,2,1,0,0,2,1,0,2,1,0,0,0,1,2,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
uSF1,TX,000,36,628706,551,267,5,8,7,9,9,2,9,5,9,9,6,6,8,8,4,4,3,4,5,4,5,1,3,3,2,3,3,3,4,7,6,3,7,9,6,2,5,11,6,6,4,2,2,1,1,6,1,2,2,2,2,2,3,1,1,3,3,0,0,0,0,0,2,1,0,0,0,0,2,0,0,0,0,0,0,0,1,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,284,4,8,8,11,6,7,8,11,10,6,7,5,9,5,7,3,6,6,2,4,2,2,3,0,1,5,1,4,1,13,6,2,7,10,4,6,6,6,10,5,5,3,2,4,7,3,3,4,1,1,2,3,1,1,2,3,1,1,0,0,1,1,1,1,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
uSF1,TX,000,36,628710,559,261,10,4,9,3,6,10,4,4,8,4,5,10,6,3,5,5,4,4,4,1,3,5,3,3,1,2,3,4,5,3,4,6,3,4,3,3,6,7,5,10,5,6,6,5,5,4,2,4,5,2,6,3,0,4,1,3,0,2,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,298,7,2,5,3,5,8,12,10,13,8,5,7,6,1,2,3,6,5,4,1,1,5,0,1,3,2,4,3,3,8,3,5,1,8,14,11,8,8,7,9,8,8,4,9,8,1,0,1,6,3,5,4,5,1,0,1,1,0,1,3,1,0,1,1,1,0,0,2,0,0,0,1,3,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
